date,1. open,2. high,3. low,4. close,5. volume
2021-06-06,1.8298,1.8303,1.8235,1.8296,0.0
2021-06-03,1.841,1.8448,1.8296,1.8402,0.0
2021-06-02,1.8297,1.8426,1.8281,1.8296,0.0
2021-06-01,1.8248,1.8319,1.822,1.8247,0.0
2021-05-31,1.837,1.8387,1.8239,1.8372,0.0
2021-05-30,1.8395,1.8404,1.8306,1.8394,0.0
2021-05-27,1.8346,1.8423,1.8312,1.8343,0.0
2021-05-26,1.8233,1.8322,1.8209,1.8236,0.0
2021-05-25,1.8247,1.8263,1.8169,1.8247,0.0
2021-05-24,1.8262,1.8286,1.8198,1.8261,0.0
2021-05-23,1.8303,1.833,1.826,1.8297,0.0
2021-05-20,1.8253,1.8324,1.8245,1.8255,0.0
2021-05-19,1.8272,1.8275,1.8193,1.8269,0.0
2021-05-18,1.8215,1.83,1.8204,1.8213,0.0
2021-05-17,1.8199,1.8242,1.8168,1.8198,0.0
2021-05-16,1.813,1.8212,1.8128,1.8127,0.0
2021-05-13,1.8182,1.8197,1.8112,1.8184,0.0
2021-05-12,1.8182,1.8234,1.8156,1.8183,0.0
2021-05-11,1.8028,1.8222,1.8028,1.803,0.0
2021-05-10,1.8016,1.8071,1.7998,1.8022,0.0
2021-05-09,1.7866,1.7983,1.7854,1.7866,0.0
2021-05-06,1.7845,1.7929,1.7807,1.7843,0.0
2021-05-05,1.7941,1.8028,1.7853,1.7943,0.0
2021-05-04,1.8006,1.8038,1.7941,1.7999,0.0
2021-05-03,1.7919,1.8059,1.7909,1.7917,0.0
2021-05-02,1.79,1.7966,1.7885,1.7898,0.0
2021-04-29,1.7934,1.795,1.7872,1.7936,0.0
2021-04-28,1.7886,1.8,1.7867,1.7886,0.0
2021-04-27,1.79,1.7961,1.7884,1.7898,0.0
2021-04-26,1.782,1.7913,1.7811,1.7819,0.0
2021-04-25,1.7906,1.7914,1.7782,1.7906,0.0
2021-04-22,1.7955,1.7968,1.7888,1.7959,0.0
2021-04-21,1.7962,1.7995,1.7898,1.7964,0.0
2021-04-20,1.8047,1.8069,1.7956,1.8048,0.0
2021-04-19,1.8018,1.8034,1.7911,1.8016,0.0
2021-04-18,1.7913,1.8031,1.7833,1.7912,0.0
2021-04-15,1.778,1.7879,1.7741,1.7781,0.0
2021-04-14,1.7833,1.7865,1.7765,1.7834,0.0
2021-04-13,1.7995,1.8009,1.7833,1.7991,0.0
2021-04-12,1.8031,1.8087,1.7982,1.8031,0.0
2021-04-11,1.7982,1.805,1.798,1.7981,0.0
2021-04-08,1.7936,1.8026,1.7933,1.7936,0.0
