2021.10.19,1.16447,1.166,14490
2021.10.19,1.16294,1.1635799999999998,14528
2021.10.19,1.1624,1.1645299999999998,9027
2021.10.19,1.1630200000000002,1.16319,5782
2021.10.19,1.16077,1.16248,4100
2021.10.18,1.16081,1.1609,6433
2021.10.18,1.15922,1.16216,16119
2021.10.18,1.15762,1.16013,17143
2021.10.18,1.15828,1.1584,6015
2021.10.18,1.15716,1.15806,13401
2021.10.18,1.15776,1.15786,7319
2021.10.15,1.15992,1.1603,14419
2021.10.15,1.15885,1.15918,16473
2021.10.15,1.15934,1.16078,6643
2021.10.15,1.15889,1.15949,18796
2021.10.15,1.15929,1.15974,5807
2021.10.15,1.15879,1.15937,3800
2021.10.14,1.15976,1.16062,15065
2021.10.14,1.15874,1.1616,13635
2021.10.14,1.15839,1.1588,15267
2021.10.14,1.1584299999999998,1.15955,5956
2021.10.14,1.1589200000000002,1.1598700000000002,3518
2021.10.14,1.15886,1.15897,5305
2021.10.13,1.15777,1.1590200000000002,11177
2021.10.13,1.154,1.15777,22875
2021.10.13,1.1536,1.15426,19249
2021.10.13,1.1545299999999998,1.15562,13090
2021.10.13,1.15406,1.15523,5998
2021.10.13,1.15268,1.1541,4081
2021.10.12,1.15552,1.15617,13031
2021.10.12,1.1533,1.15414,14639
2021.10.12,1.15475,1.15561,5805
2021.10.12,1.15469,1.15491,4094
2021.10.12,1.15249,1.15281,19431
2021.10.12,1.15242,1.15291,7123
2021.10.11,1.1564,1.15697,14459
2021.10.11,1.15609,1.15633,10563
2021.10.11,1.1568,1.15723,5735
2021.10.11,1.15635,1.15744,4673
2021.10.11,1.15521,1.15611,12284
2021.10.11,1.1548,1.15499,5219
2021.10.08,1.15531,1.15706,21848
2021.10.08,1.15555,1.15642,23370
2021.10.08,1.15595,1.15734,6188
2021.10.08,1.15497,1.15582,3998
2021.10.08,1.15472,1.1548,6571
2021.10.08,1.15412,1.15534,12555
2021.10.07,1.1550200000000002,1.1555799999999998,13345
2021.10.07,1.15488,1.15599,13876
2021.10.07,1.15472,1.15553,17285
2021.10.07,1.1549200000000002,1.1550200000000002,6772
2021.10.07,1.15519,1.15582,3654
2021.10.07,1.15511,1.15553,4865
2021.10.06,1.15917,1.15935,4134
2021.10.06,1.15829,1.15846,8161
2021.10.06,1.15508,1.15518,18988
2021.10.06,1.15431,1.15541,11078
2021.10.06,1.1532,1.1543,21168
2021.10.06,1.15289,1.15449,22728
2021.10.05,1.16103,1.16113,3931
2021.10.05,1.15943,1.15946,6884
2021.10.05,1.15803,1.1605,22339
2021.10.05,1.15933,1.15963,6353
2021.10.05,1.159,1.15999,13187
2021.10.05,1.15898,1.15986,14372
2021.10.04,1.16078,1.16323,14197
2021.10.04,1.16149,1.16188,20723
2021.10.04,1.1616,1.16188,7973
2021.10.04,1.15955,1.16122,15465
2021.10.04,1.1590200000000002,1.16026,5853
2021.10.04,1.15875,1.15956,7382
2021.10.01,1.15835,1.1596799999999998,29818
2021.10.01,1.15722,1.16035,19103
2021.10.01,1.1590200000000002,1.15922,6595
2021.10.01,1.15743,1.15783,18662
2021.10.01,1.15627,1.15803,9100
2021.10.01,1.15649,1.15649,4596
2021.09.30,1.15913,1.16039,17323
2021.09.30,1.1601,1.16078,5357
2021.09.30,1.15677,1.15906,20119
2021.09.30,1.1594,1.16034,3336
2021.09.30,1.15624,1.15706,34291
2021.09.30,1.15628,1.15761,13393
2021.09.29,1.1677799999999998,1.16864,7654
2021.09.29,1.16562,1.16635,21127
2021.09.29,1.16791,1.16811,3740
2021.09.29,1.16399,1.16456,20394
2021.09.29,1.16005,1.16012,24122
2021.09.29,1.1589200000000002,1.15964,9035
2021.09.28,1.16719,1.16803,16122
2021.09.28,1.1668,1.1681700000000002,32133
2021.09.28,1.16849,1.16987,4912
2021.09.28,1.16858,1.16886,2247
2021.09.28,1.16725,1.16804,21838
2021.09.28,1.16752,1.16821,11288
2021.09.27,1.17165,1.17222,5038
2021.09.27,1.17088,1.1717,4636
2021.09.27,1.16843,1.1689200000000002,15589
2021.09.27,1.16889,1.17071,20497
2021.09.27,1.16905,1.17019,19334
2021.09.27,1.16932,1.16947,5753
2021.09.24,1.17347,1.17458,3596
2021.09.24,1.17357,1.17369,4798
