2020.10.08,20:00,1.17550,1.17618,1.17518,1.17598,7512
2020.10.09,00:00,1.17598,1.17676,1.17488,1.17611,2219
2020.10.09,04:00,1.17613,1.17811,1.17603,1.17753,5913
2020.10.09,08:00,1.17756,1.18044,1.17670,1.18020,16734
2020.10.09,12:00,1.18021,1.18103,1.17917,1.18094,19027
2020.10.09,16:00,1.18094,1.18283,1.18009,1.18236,24466
2020.10.09,20:00,1.18236,1.18313,1.18184,1.18242,8071
2020.10.12,00:00,1.18086,1.18220,1.18075,1.18130,3932
2020.10.12,04:00,1.18129,1.18221,1.18089,1.18187,5052
2020.10.12,08:00,1.18186,1.18272,1.18061,1.18114,16174
2020.10.12,12:00,1.18116,1.18141,1.17869,1.18099,15753
2020.10.12,16:00,1.18098,1.18170,1.18023,1.18111,16784
2020.10.12,20:00,1.18113,1.18153,1.18050,1.18106,6150
2020.10.13,00:00,1.18122,1.18156,1.17944,1.18003,3541
2020.10.13,04:00,1.18002,1.18058,1.17908,1.17987,5860
2020.10.13,08:00,1.17985,1.18035,1.17784,1.17937,18112
2020.10.13,12:00,1.17938,1.17990,1.17836,1.17912,17536
2020.10.13,16:00,1.17914,1.17915,1.17297,1.17348,27943
2020.10.13,20:00,1.17347,1.17498,1.17312,1.17454,8278
2020.10.14,00:00,1.17454,1.17510,1.17383,1.17457,1769
2020.10.14,04:00,1.17458,1.17473,1.17354,1.17429,4335
2020.10.14,08:00,1.17431,1.17540,1.17287,1.17407,16250
2020.10.14,12:00,1.17405,1.17695,1.17190,1.17617,23151
2020.10.14,16:00,1.17618,1.17712,1.17458,1.17518,20605
2020.10.14,20:00,1.17518,1.17576,1.17443,1.17456,8623
2020.10.15,00:00,1.17456,1.17517,1.17411,1.17482,3709
2020.10.15,04:00,1.17483,1.17561,1.17433,1.17526,7034
2020.10.15,08:00,1.17525,1.17582,1.17033,1.17070,20412
2020.10.15,12:00,1.17069,1.17256,1.16925,1.16994,22191
2020.10.15,16:00,1.16993,1.17074,1.16887,1.16976,27130
2020.10.15,20:00,1.16976,1.17105,1.16929,1.17072,8453
2020.10.16,00:00,1.17072,1.17128,1.17007,1.17124,3454
2020.10.16,04:00,1.17123,1.17158,1.17023,1.17030,6133
2020.10.16,08:00,1.17031,1.17205,1.16943,1.17048,16689
2020.10.16,12:00,1.17046,1.17464,1.17028,1.17329,23433
2020.10.16,16:00,1.17330,1.17399,1.17138,1.17193,21385
2020.10.16,20:00,1.17192,1.17231,1.17120,1.17130,7289
2020.10.19,00:00,1.17173,1.17239,1.17116,1.17239,3613
2020.10.19,04:00,1.17241,1.17252,1.17044,1.17059,6264
2020.10.19,08:00,1.17058,1.17422,1.17036,1.17379,16105
2020.10.19,12:00,1.17381,1.17891,1.17376,1.17778,18472
2020.10.19,16:00,1.17777,1.17941,1.17730,1.17822,20513
2020.10.19,20:00,1.17823,1.17857,1.17648,1.17706,9962
2020.10.20,00:00,1.17654,1.17764,1.17648,1.17752,2548
2020.10.20,04:00,1.17754,1.17783,1.17643,1.17774,5837
2020.10.20,08:00,1.17772,1.17938,1.17602,1.17823,16245
2020.10.20,12:00,1.17821,1.18182,1.17813,1.18091,19320
2020.10.20,16:00,1.18092,1.18411,1.18078,1.18268,22033
2020.10.20,20:00,1.18269,1.18366,1.18195,1.18219,9363
2020.10.21,00:00,1.18217,1.18353,1.18208,1.18338,4026
2020.10.21,04:00,1.18336,1.18500,1.18305,1.18478,7787
2020.10.21,08:00,1.18481,1.18705,1.18430,1.18510,21946
2020.10.21,12:00,1.18509,1.18665,1.18418,1.18631,22400
2020.10.21,16:00,1.18632,1.18811,1.18444,1.18738,26849
2020.10.21,20:00,1.18737,1.18773,1.18544,1.18595,9895
2020.10.22,00:00,1.18548,1.18650,1.18426,1.18462,5008
2020.10.22,04:00,1.18460,1.18513,1.18386,1.18452,6565
2020.10.22,08:00,1.18451,1.18672,1.18403,1.18446,18222
2020.10.22,12:00,1.18447,1.18459,1.18116,1.18264,21316
2020.10.22,16:00,1.18265,1.18370,1.18159,1.18224,23380
2020.10.22,20:00,1.18225,1.18265,1.18161,1.18188,7060
2020.10.23,00:00,1.18188,1.18237,1.17870,1.18001,6155
2020.10.23,04:00,1.17999,1.18049,1.17952,1.18023,7443
2020.10.23,08:00,1.18022,1.18470,1.17918,1.18389,19329
2020.10.23,12:00,1.18387,1.18604,1.18346,1.18534,18571
2020.10.23,16:00,1.18532,1.18551,1.18256,1.18436,19952
2020.10.23,20:00,1.18437,1.18652,1.18425,1.18570,6826
2020.10.26,00:00,1.18488,1.18586,1.18396,1.18447,4988
2020.10.26,04:00,1.18448,1.18496,1.18326,1.18333,6352
2020.10.26,08:00,1.18332,1.18478,1.18133,1.18185,16953
2020.10.26,12:00,1.18182,1.18282,1.18036,1.18137,19085
2020.10.26,16:00,1.18137,1.18253,1.18080,1.18244,22522
2020.10.26,20:00,1.18243,1.18267,1.18065,1.18094,9294
2020.10.27,00:00,1.18094,1.18213,1.18063,1.18211,3100
2020.10.27,04:00,1.18211,1.18254,1.18157,1.18248,5046
2020.10.27,08:00,1.18249,1.18362,1.17966,1.18096,14959
2020.10.27,12:00,1.18094,1.18337,1.18011,1.18275,17272
2020.10.27,16:00,1.18274,1.18391,1.18202,1.18295,19593
2020.10.27,20:00,1.18296,1.18308,1.17923,1.17956,8207
2020.10.28,00:00,1.17949,1.17949,1.17695,1.17793,6849
2020.10.28,04:00,1.17794,1.17882,1.17747,1.17797,5966
2020.10.28,08:00,1.17796,1.17855,1.17501,1.17652,17946
2020.10.28,12:00,1.17650,1.17653,1.17180,1.17271,25931
2020.10.28,16:00,1.17270,1.17608,1.17206,1.17516,32314
2020.10.28,20:00,1.17514,1.17586,1.17450,1.17462,11710
2020.10.29,00:00,1.17462,1.17567,1.17415,1.17517,3742
2020.10.29,04:00,1.17518,1.17590,1.17444,1.17530,6596
2020.10.29,08:00,1.17531,1.17577,1.17249,1.17295,17958
2020.10.29,12:00,1.17292,1.17390,1.16953,1.17047,25809
2020.10.29,16:00,1.17044,1.17150,1.16551,1.16609,41282
2020.10.29,20:00,1.16608,1.16788,1.16505,1.16720,10754
2020.10.30,00:00,1.16737,1.16792,1.16684,1.16745,4308
2020.10.30,04:00,1.16747,1.16948,1.16727,1.16818,7222
2020.10.30,08:00,1.16820,1.16848,1.16604,1.16690,20180
2020.10.30,12:00,1.16691,1.17047,1.16649,1.16998,25014
